REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
317868|70359956|Sanusom, Inc.|10088137
317871|70360130|Lens Optics|10088138
317877|5025086|ConvaTec|2241599
317885|70360872|Osstem Implant Co., Ltd.|10088139
317894|2360889|Becton Dickinson and Company|9922032
317895|3247123|DePuy Synthes, Inc.|1818910
317902|8465574|EntroGen, Inc|10088140
317904|70359624|Zhejiang Varilsar Medical Technology Co., Ltd|10088141
317907|70360946|JFD-PK Medical LLC|10088142
317909|70360952|Unibeauty (Hubei) Technology Co., Ltd.|10088143
317914|70360967|BIOBASE MEDFUTURE  SCIENTIFIC EQUIPMENT CO., LTD.|10088144
317920|70360974|Thom Browne Trading (T.B.T.) SA|10088145
317926|70322624|RR Donnelley|10088146
317937|70352136|GUNZE MEDICAL LIMITED|10088147
317940|70361117|Hangzhou AI-MU Meditec Co., Ltd.|10088149
317942|70361118|Jiangsu Kexcelled New Material  Co.,Ltd.|10088148
317943|70361124|MATESIDE GLOBAL US INC.|10088150
317949|70361137|Xreal Inc.|10088152
317960|70359741|scPharmaceuticals Inc.|10088153
317962|70337292|LeBlanc Dental Products, Inc.|10088154
317963|70361231|Express Dental Laboratory|10088155
317967|70356940|Balenciaga Logistica SRL|10088156
317981|70358187|Manifattura Italiana Occhiali srl|10088158
317988|70361183|Times 4, LLC|10088159
317992|70358887|LunaLiteDentVet|10088161
317994|54619291|The OrthoMedix Group,Inc.|10088162
318004|70361074|ELDO  S.R.L|10088166
318007|70357580|Shanghai Fimet Medical Instrument Co., Ltd.|10088167
318012|70361536|Dongguan TT Medical, Inc.|10088168
318014|70361556|Yingtan Giant Optical Co., Ltd.|10088169
318016|70339885|PT Oneject Indonesia|10088170
318020|70361425|PADM Medical|10088171
318028|70354751|UltraThera Technologies, Inc.|10088173
318039|70360261|Rallinson Corp|10088174
318043|70356729|MacLean-Fogg|10088176
318045|70361009|SUPERIOR FELT & FILTRATION, LLC|10088177
318050|70361747|Y&E Enterprises, LLC|10088180
318052|70361746|Kee World Trading Co., Inc.|10088179
318053|70361763|Steelcraft Incorporated|10088181
318067|70361755|Nano-X Imaging Ltd|10088182
318069|70361379|Dongguan Longwell Sports Co. Ltd.|10088183
318073|70361384|Aqua Faith Company Limited|10088185
318076|70361783|Bioer Technologies Inc.|10088187
318079|70361233|Avation Medical|10088188
318086|69892246|Xironetic|10088189
318095|70361955|ShenZhen JiAn Health Technology Co.,Ltd.|10088191
318097|70361963|TAIZHOU KAISUM FITNESS EQUIPMENT CO.,LTD.|10088192
318100|70361574|Mytheresa.com GmbH|10088193
318106|70361872|MagnetTx Oncology Solutions Ltd|10088195
318109|70361883|Pearhead Inc.|10088197
318113|70361921|ZHONGNUO MEDICAL PRODUCTS CO.,LTD.|10088199
318115|70362105|JIANGNUO MEDICAL PRODUCTS CO.,LTD.|10088200
318121|70360236|HONG KONG LUTE TECHNOLOGY CO., LIMITED|10088201
318123|70362125|Shandong Moonlight Electronics Tech Co.,Ltd.|10088202
318133|70362137|Aide Optical(Jiangxi) Co., Ltd.|10088204
318136|70362164|Shenzhen Nile Biotechnology Co., Ltd.|10088205
318143|70361213|Lane Bryant Brands OpCo LLC|10088208
318147|70361025|BlackSwan Vascular, Inc.|10088210
318148|70362204|Blue Lagoon Inc. dba Tec-Ops|10088209
318150|70361303|Modun (Zhejiang) Industrial Co., Ltd|10088211
318156|21040498|Magnamed Tecnologia Medica S/A|10088212
318157|70360819|Magnamed Medical Technology|10088213
318163|70362293|COSMUSES COSMETICS (NINGBO) CO., LTD|10088214
318169|70362351|TRIANGEL RSD LIMITED|10088216
318170|70362370|SnoreLessNow LLC|10088217
318172|70360215|D3 New Zealand Limited|10088218
318175|70362393|Yangzhou Saraguard Medical Supplies Co.,Ltd.|10088219
318180|70358593|2San LLC|10088220
318190|70356054|BALENCIAGA AMERICA, INC|10088223
318192|70217121|Creative Fitness Developments SL|10086089
318195|70361613|VIPER Emergency Medical Restraints, LLC|10088172
318200|70317380|Creative Waste Solutions, Inc.|10088225
318214|70362692|MIME Technologies Limited|10088228
318215|70362001|Medvision SDT LLC|10088229
318219|70362230|Aront (H.K.) Limited|10088230
318232|20098372|AJR Enterprises, LLC|10049023
318238|70360735|Tecnologias Silbit de Mexico, S.A. de C.V.|10088233
318244|70363098|Anping Guardian Medical Equipment Co.,Ltd|10088234
318252|70362435|Guangzhou Biokey Health Technologies Co., Ltd|10088236
318258|70362976|SOFT TOUCH HOSIERY|10088238
318259|58429016|ExpressionMed|10088239
318269|70363230|Soul Source Therapeutic Devices, Inc.|10088242
318283|70363267|Shenzhen INMO Technology Co., Ltd|10088243
318288|70363281|Hangzhou Diagens Biotech Co., Ltd|10088245
318290|70357379|Yanling MedTech Medical Products Co., Ltd.|10088246
318299|70219859|SPASS Inc.|10088247
318306|70041658|MacroArray Diagnostics GmbH|10088248
318310|70363087|Seer Medical LLC|10088250
318313|70363437|FIRST SPORTS EQUIPMENT FACTORY-Second Branch|10088251
318315|70363483|Xpan Inc.|10088252
318317|70363506|BEWATEC (Zhejiang) Medical Equipment Co., Ltd.|10088253
318326|70363579|Hollypet Enterprise Ltd|10088254
318327|70363351|Bee Well Therapeutics LLC|10088255
318332|70363379|JNS Dental Products, LLC|10088256
318337|70363584|Cismea Global Inc.|10088259
318343|2584813|Sonova AG|9028479
318349|70363805|Mango NY Inc.|10088260
318350|70362617|RJ General Corp|10088261
318363|1003002|DEXCOM, INC.|9071756
318366|70355784|InkWell Health|10088262
318368|70309083|Orka Health Co., Ltd|10088263
318373|70360512|EverEx|10088264
318377|1003002|DEXCOM, INC.|9071756
318383|69982490|Neelyx Labs, Inc|10084878
318392|70363383|MetaMol Theranostics|10088257
318396|70361872|MagnetTx Oncology Solutions Ltd|10088195
318400|70364022|KINDOH INC.|10088265
318404|70355660|Hinckley Medical, Inc.|10088266
318406|20248824|Conventus Biomedical Solutions|10050218
318408|70359354|Careplix Healthcare LLC|10088267
318410|70361560|A. Schreiber KG|10088268
318417|70363155|EnteraSense Limited|10088270
318420|70352678|Unique Surgical Devices Inc.|10088271
318423|70362868|Tyro Medical, LLC|10088272
318438|70165029|embecta Corp.|10084714
318447|70360216|Philmedi Co., Ltd|10088276
318453|70364299|Benefit Coatings, Inc.|10088277
318465|1108975|Endologix LLC|9034802
318471|70363459|Innova Vascular, Inc.|10088280
318485|70374430|Shenzhen KeLuTongDa Industrial Co.,Ltd.|10088281
318492|70221820|Miley Technology (Hebei) Co., LTD|10088284
318499|70374469|Besmile Dental America Inc.|10088287
318506|70374482|Xiamen Zhiyuan Medical Technology Co.,Ltd|10088289
318508|70374485|SHANGHAI BELE MEDICAL TECHNOLOGY CO.,LTD|10088290
318515|70374504|Rishon Mor Investments LTD|10088291
318536|70374481|Raw Surgical Corporation|10088294
318537|70363884|SENIORLIFE TECHNOLOGIES INC|10088295
318548|70360890|Tiercel Surgical|10088298
318551|70363661|ACES HIGH ORTHO|10088300
318554|70374684|Jiangsu Junyue Medical Science and Technology Co.,Ltd.|10088302
318557|70374698|GODDESS'S MESSENGER LTD|10088303
318559|70374711|PLENOPTIKA EUROPE SLU|10088304
318568|70374739|Prototal UK|10088307
318571|70352477|DLP Medical Products, Corp.|10088308
318573|70303318|EXCELENT|10088310
318577|70364017|Waypoint Orthopedics|10088311
318579|70362817|Tab Labs Inc.|10088312
318587|70363551|PHSHOP Srl|10088313
318589|18188485|Luxottica|10047811
318592|70004093|Orka Labs Inc.|10088314
318604|70374916|Xiamen Taotao Technology Co., Ltd.|10088317
318606|70313648|PainDrainer AB|10088318
318613|70363817|INNOVATE MEDICAL MALAYSIA, SDN. BHD.|10088320
318617|70364205|Apical Industries Inc. dba Dart Aerospace|10088322
318632|70375072|PRODUCTION BALI VN COMPANY LIMITED|10088323
318636|70374814|Genesis Air, Inc.|10088324
318642|4945273|Philips Medical Systems International BV|2518422
318644|70374836|Ying Wah Plastic and Mould (HK) Co. Ltd.|10088325
318650|70375115|POSS LLC|10088327
318656|2933182|Safeguard US Holdco INC|1219592
318658|70360971|Yostra Labs Private Limited|10088329
318659|70375242|ScopeAround Inc.|10088330
318664|20893050|Cydar Ltd|10053294
318666|70375141|REAL Digital International Limited|10088333
318672|70363400|CI FASHION MIAMI INC|10088334
318675|70375198|A and T Nicaragua, S.A.|10088336
318676|70374998|POPONSMILES, LLC|10088337
318680|70375295|AMA Medical Co., Ltd|10088338
318683|70375313|MedRhythms, Inc.|10088339
318685|70375319|Additive Scale GmbH|10088340
318686|70375341|AMBASSADOR MARKETING RESOURCES LLC|10088341
318692|70361906|Zhengzhou Guangtai Medical Technology Co., Ltd.|10088342
318707|1120916|GC America Inc.|8030268
318712|70375495|YU LONG PLASTICS VIET NAM CO.,LTD|10088344
318720|70357389|Gimer Medical Co., Ltd|10088022
318722|70375620|Taikone Technologies Inc.|10088346
318739|70374546|Genting TauRx Diagnostic Centre Sdn Bhd|10088348
318743|7775064|Cathtek LLC|10042470
318747|70375786|C. Light Technologies, Inc.|10088349
318753|70375543|Levitate Technology ApS|10088351
318761|70375828|Jiangsu Costol Commodity Co., Ltd.|10088354
318762|20949811|SWORD Health S.A.|10053948
318764|70361651|Oscilla A/S|10088355
318773|70361755|Nano-X Imaging Ltd|10088182
318780|2103205|PAUL HARTMANN AG|8010690
318783|70375949|InnoCare Urologics|10088357
318788|70375322|EarliTec Diagnostics|10088360
318799|70375923|Smile Dental Laboratory Company Limited|10088359
318806|70376073|Sinovation (Beijing) Medical Technology Co., Ltd|10088361
318817|70376156|Qsite|10088363
318826|70360173|Affimedix, Inc.|10088365
318832|70376303|Ivylaser (Beijing) Technology Co., Ltd.|10088367
318834|70376021|RFI Hygiene Limited|10088368
318838|70376128|SuperMouth, LLC.|10088370
318844|70376144|Dlab Scientific Malaysia SDN.BHD|10088375
318850|20161905|Evoqua Water Technologies, LLC|10057016
318854|70376475|YOUTH BIO GLOBAL Co., Ltd.|10088376
318856|70376489|Shenzhen Obestec Industrial Co.,Ltd|10088377
318858|70376505|Yiwu Kikis Baby Products Co., Ltd.|10088378
318862|70376560|INOSYSTEMS|10088379
318868|70376586|Nucleix Ltd.|10088381
318872|70361319|Unimed International, Inc.|10088382
318876|70022555|Whill, INC.|10083589
318881|70375041|Shanghai Suokang Medical Implants Co., Ltd.|10088383
318883|70376459|Laurence Footwear Co.,Ltd|10088384
318887|70315759|Silk'n  Beauty Ltd.|10087179
318893|70376711|Infitek Co., Ltd.|10088387
318900|70376726|Dimension Inx|10088388
318903|70376750|NTT New Textile Technologies d.o.o.|10088389
318907|70338994|boohooplc.com Inc|10088390
318908|6445023|Biomerics|10042380
318912|70376430|Blue Physics|10088391
318914|70376018|SURGEXON HEALTH CARE LLC|10088392
318916|3235432|YA-MAN LTD.|10039976
318922|69805305|Pemax Kunststoff GmbH|10079845
318933|70376943|Pristine Surgical LLC|10088394
318944|70375712|Risun Technology (Viet Nam) Company Limited|10088396
318946|70377087|K1 HEALTHCARE Co., LTD|10088397
318959|70376611|Beacon Biosignals, Inc.|10088399
318964|70375810|Shanghai Rosefinch Trading Co.,Ltd.|10088400
318968|70219554|ITEK|10087095
318972|70216470|IntelliGuard Group, LLC DBA IntelliGuard|10088402
318973|41848911|YA-MAN U.S.A. LTD|10088403
318976|70376784|JFXD TRX ACQ LLC|10088404
318988|70377169|Z7 LLC|10088405
318990|70300007|Duearity AB|10085967
318992|70311309|Viture Inc.|10086691
318994|70375233|GoldenHour Co.,LTd|10088406
318996|70377289|health source medical equipment (guangdong) ltd.|10088407
319001|69670210|Betts Precision|10077640
319004|70377344|Xianning Yimed Industrial Co, LTD|10088408
319006|70377367|Portland Garment Factory|10088409
319009|70375208|Collagen Solutions/TissX LLC|10088410
319011|1119219|ZOLL Medical Corporation|1220908
319016|70377413|Globiz Imports, LLC|10088411
319022|1903984|Millar LLC|1625382
319026|70377590|EHT LLC|10088415
319029|70357361|Innovative Sleep Technologies|10088416
319036|70377659|Hangzhou Kelingrui E-commerce Co., Ltd|10088417
319039|2010953|Angiplast Pvt. Ltd.|10029529
319043|70376076|SPM MEDICARE PVT. LTD.|10088418
319048|70377528|Frame Alliance (Pty) Ltd|10088419
319057|70377370|Duearity Americas Inc|10088421
319059|70377601|BionicM|10088422
319072|70377828|HONG KONG V-START DEVELOPMENT CO., LTD|10088424
319074|70377850|HERIBio Inc.|10088425
319082|70376985|ASPIRO, Inc.|10088428
319084|70377899|Dental Plus USA, LLC|10088429
319095|70377792|Seain Solution Ltd.|10088430
319098|70376959|Gorillaz LLC|10088431
319107|70378060|CREATIVCARE, LLC|10088433
319109|70377935|Cybertools Ltd.|10088434
319116|70377016|KOROT Co., Ltd|10088436
319120|70221947|Meril Diagnostics Pvt. Ltd.|10088437
319130|70375422|ROOT TECHNOLOGY LTD.|10088440
319133|2876801|FLEXICARE MEDICAL LTD.|8021995
319140|70378264|BioTel Research|10088441
319145|70378277|RICO Elastomere Projecting GmbH|10088443
319151|70377898|Quicksilver Scientific, Inc.|10088445
319152|70378280|Precisely Eyewear LLC|10088446
319157|70355905|Zhongshan Wesee Meditech Co., Ltd.|10087964
319165|70378416|Shenzhen Techo Medical Technology Co.,Ltd|10088447
319168|70378398|MARSIBIONICS|10088448
319169|66069116|STERIS Corporation|10057853
319177|70378328|Northstar Trade Co., Limited|10088449
319179|70375812|Platform Innovations Inc.|10088450
319181|70375183|1800wheelchair.com|10088328
319192|70378506|Rofson Associates, Inc.|10088453
319193|70378531|Coast Biomedical Equipment LLC|10088454
319196|70378388|Yantai Aishuxin Sanitary Products Co.,Ltd|10088455
319210|70360231|AVATAR MEDICAL USA Inc|10088457
319211|70376989|BCE PARTNERS LLC DBA FREEFORM POLYMERS|10088458
319213|70377903|You Mawo GmbH|10088459
319215|70378624|Wenzhou Outlook Eyewear Co., Ltd|10088460
319217|70378440|Vestergaard Frandsen Inc|10088461
319218|18017569|Teladoc Health, Inc.|10047465
319233|70378516|Bibb Instruments AB|10088463
319250|70378278|Trauma Resus Inc|10088465
319255|70195053|Rush Order|10088466
319259|68941552|Proscia, Inc.|10060244
319261|70378193|SMILY MIA,LLC.|10088467
319263|70377779|MIRACLE IMPORT EXPOR INC|10088468
319266|70378981|Tristel Solution Ltd|10088469
319269|70378625|OMEDtech|10088472
319275|70378335|Atlas Distribution and Logistics|10088473
319276|70378466|Transfer Master Products|10088474
319278|70379000|SP Moulding (Suzhou) Co., Ltd|10088475
319279|2171888|LINKS MEDICAL PRODUCTS, INC.|9040995
319291|70379127|MEDITE Medical GmbH|10088477
319295|70379151|Embrace Medical Ltd.|10088478
319301|70378407|Zhengzhou Olive Electronic Technology Co., Ltd.|10088481
319306|70379183|Shenzhen Zowee Smart Manufacturing Co., Ltd.|10088482
319310|70379188|Jinhua Jianshu Protective Products Co., Ltd.|10088483
319326|70379089|DynaPulse Medical LLC|10088485
319328|70358562|Saathi Eco Innovations India Private Limited|10088486
319331|70378800|Unileben Sa De C.V|10088487
319333|70225783|CelestRay Biotech Company, LLC.|10088488
319337|70378729|Atomy America Inc.|10088490
319338|70378035|Hangzhou Bestli Biotech Co.,Ltd.|10088491
319340|70376117|The Initiative LLC|10088492
319344|70379360|OXO TECHNOLOGY SL.|10088494
319350|70375266|LTS Device Technologies|10088332
319355|70378700|MedEscend LLC|10088495
319356|70361902|Overture Orthopedics|10088496
319364|2655127|Tyromotion GmbH|10035108
319366|70379201|POPPY LISSIMAN & CO PTY LTD|10088498
319368|20688936|Cosco International, Inc.|10087574
319370|70378849|ICA NORTHEAST, Inc.|10088499
319376|70378849|ICA NORTHEAST, Inc.|10088499
319381|2775854|DUKAL LLC|9005925
319384|70379448|US Med Equip, LLC|10088500
319388|70378853|Tides Medical, LLC|10088470
319390|70379431|EyeCheq, INC|10088501
319393|70323208|MD Labs, LLC|10087273
319401|70379672|Numares AG|10088504
319402|70379384|Forma Medical|10088505
319406|70377025|Mobb Health Care Ltd|10088506
319412|974509|TERUMO MEDICAL CORP.|9003933
319417|70379611|Jondosport USA LLC|10088507
319420|70379343|FOSHAN YICHONG ECOMMERCE CO.,LTD|10088509
319434|70379438|Instituto de investigacion en ortopedia avanzada S.L|10088512
319439|68953715|Epica International|10078585
319440|23529400|PROCEPT BioRobotics Corporation|10055490
319442|70379974|Global Trading and Promotion Inc|10088513
319447|70379765|MRM DENTAL LAB LLC|10088514
319448|20188220|FENIX GROUP SRL|10049818
319450|20870719|Jacques Marie Mage, INC|10052852
319454|70379284|MRIguidance B.V.|10088516
319470|70379919|Mamba Instruments S.A.|10088519
319475|70380221|Burberry Limited|10088520
319476|70380165|B*G*MAKEOVERS Advanced Skin Care and Spa|10088521
319481|70378154|DeepWell DTX|10088522
319485|70380312|NCC (UK) LTD|10088523
319488|70374630|Oura Health Oy|10088524
319492|70379904|Focus Laser Marketing LLC|10088525
319497|70380420|SK IMPORT, INC.|10088527
319498|70379925|Syrviatek Corp.|10088528
319502|70041201|HAPPE Spine|10088529
319515|70380537|Intex Technologies, LLC|10088531
319517|70380211|Mima-Pro (Nan Tong) Scientific Inc.|10088532
319519|70379945|Intrinsic Medical LLC|10088533
319526|70380609|Big Health|10088537
319543|70380519|Audicus|10088538
319547|70380764|Silcotech North America Inc|10088541
319567|70379352|JPS Corporation|10088545
319570|70379458|American Polymers, LLC|10088546
319573|70379748|Sauna Works, Inc.|10088548
319586|70381079|Candesant Biomedical Inc.|10088549
319588|70381117|BlueOcean Global Corp|10088550
319607|70380221|Burberry Limited|10088520
319609|70380804|Medialens|10088553
319635|3555997|NIKKISO CO. LTD.|8031561
319647|70363937|Lens Base|10088269
319653|70381542|Cangzhou Youmeiyou Rubber Products Co., Ltd.|10088557
319679|70380974|MRIguidance USA Inc|10088560
319686|70381422|CATRION Catering Holding Company|10088562
319688|70381656|HANGZHOU SUNRISE HOME AND NATURAL PRODUCTS CO., LTD.|10088561
319693|70381698|Balance Ophthalmics, Inc.|10088563
319696|70357310|PEP Buddy LLC|10088564
319697|2895153|ClearFlow, Inc.|10034650
319702|70380864|Zhuzhou Goldenhot Medical Technology Co.,Ltd.|10088566
319710|70377144|MMTECH PROJETOS TECNOLOGICOS IMPORTACAO E EXPORTACAO LTDA.|10088568
319713|70381834|Sanhe Meditech Co. Ltd|10088569
319717|70381827|Genomadix Inc|10088570
319718|70381867|Frontier Dental Laboratories|10088571
319722|70381835|BlueWind Medical Ltd.|10088572
319724|3556625|Bioventus LLC|10040666
319739|70381884|Frontier Dental Lab|10088573
319746|70380829|Buyes Optical USA Inc.|10088574
319748|70378513|Voxel Dental Solutions, LLC.|10088575
319750|70375332|Akesis Inc|10088577
319752|70381513|Yiwushi Xinrui kejiyouxiangongsi|10088578
319757|70382250|Zhejiang Zubu Medical Technology Co., Ltd|10088579
319759|70380152|PARAS SURGICO|10088580
319764|70382346|Conrad Medical Inc|10088582
319766|70300443|XEOS Medical|10088583
319775|70381959|meililhua cosmetics (Shanghai) Co. Ltd|10088584
319776|70379428|Healthcare MIT Services INC.|10088585
319778|70379910|Shanghai Lejoy Co., LTD|10088511
319780|70382466|Dongguan Soletorch Sports Limited|10088586
319784|70380221|Burberry Limited|10088520
319791|70382445|Shenzhen Kizoku Life Technology Co., Ltd.|10088588
319792|1928706|Trilliant Surgical|10027494
319794|2876959|UPS Supply Chain Solutions, Inc.|10038314
319796|70382719|D&S Dental Laboratory|10088589
